Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Akil Baddoo","DET",4,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22168
2023,"Brice Turang","MIL",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22186
2023,"MJ Melendez","KCR",7,14,14,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.142857142,22197
2023,"Jeter Downs","WSN",1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,22202
2023,"Jack Suwinski","PIT",5,5,5,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0.2,22244
2023,"Jake Burger","CHW",1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,22275
2023,"Nick Allen","OAK",1,5,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,22277
2023,"Taylor Walls","TBR",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22458
2023,"Heliot Ramos","SFG",2,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.5,22515
2023,"Tyler Freeman","CLE",2,7,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,22532
2023,"Lawrence Butler","OAK",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22542
2023,"Michael Siani","2 Tms",2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,22557
2023,"Jarred Kelenic","SEA",3,4,4,1,1,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0.25,22558
2023,"Gabriel Moreno","ARI",2,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.25,22664
2023,"Maikel Garcia","KCR",25,59,52,17,14,2,0,1,9,9,4,0,10,0,3,0,1,4,1,0.326923076,22715
2023,"Geraldo Perdomo","ARI",13,16,15,4,4,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0.266666666,22799
2023,"Oswald Peraza","NYY",3,5,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,22823
2023,"Tucupita Marcano","PIT",7,9,9,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.222222222,22871
2023,"Lenyn Sosa","CHW",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22896
2023,"Ryan Noda","OAK",12,15,13,1,0,0,0,1,2,2,2,0,7,0,0,0,0,0,0,0.076923076,23312
2023,"Nelson Velazquez","KCR",1,3,3,1,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0.333333333,23359
2023,"Jose Barrero","CIN",1,2,2,2,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,23378
2023,"Brayan Rocchio","CLE",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23690
2023,"Julio Rodriguez","SEA",22,49,44,12,8,3,0,1,7,6,5,1,18,0,0,0,0,3,2,0.272727272,23697
2023,"Ezequiel Duran","TEX",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23733
2023,"Wilyer Abreu","BOS",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23772
