Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Brendan Rodgers","COL",6,10,9,0,0,0,0,0,2,1,0,0,2,1,0,0,0,0,0,0,17907
2023,"Ian Happ","CHC",3,10,8,3,0,2,0,1,2,3,2,0,2,0,0,0,0,0,0,0.375,17919
2023,"Cedric Mullins","BAL",7,7,6,1,0,1,0,0,1,2,0,0,2,0,1,0,1,0,0,0.166666666,17929
2023,"Ty France","SEA",5,11,10,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.1,17982
2023,"Tyler Stephenson","CIN",11,20,19,5,1,2,1,1,4,3,1,0,5,0,0,0,1,0,0,0.263157894,17988
2023,"Paul DeJong","STL",1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18015
2023,"Harrison Bader","2 Tms",18,39,35,14,6,4,2,2,11,9,3,0,7,0,1,0,0,3,0,0.4,18030
2023,"Jake Cronenworth","SDP",23,45,39,6,1,3,1,1,6,2,4,0,9,2,0,0,2,0,0,0.153846153,18036
2023,"Dylan Moore","SEA",3,5,4,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.25,18042
2023,"Sam Haggerty","SEA",3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18054
2023,"Kyle Garlick","MIN",4,11,11,2,2,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0.181818181,18063
2023,"Seth Brown","OAK",3,3,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333333333,18171
2023,"Brett Sullivan","SDP",1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18217
2023,"Brian Anderson","MIL",16,28,23,2,1,0,0,1,1,3,5,0,10,0,0,0,0,0,1,0.086956521,18289
2023,"Dansby Swanson","CHC",28,52,47,10,7,2,0,1,7,7,4,0,14,0,1,0,1,0,0,0.212765957,18314
